Wurfl_Id,wurfl_device_id,wurfl_fall_back,brand_name,model_name,marketing_name,SubMethod_Displayed,SubMethod_SubscribedTo,SubMethod,Visits,Visits_ToOperatorSelection,Visits_ToOperatorSelectionOnly,Submission_OperatorSelection,Visits_ToLandingPage,Submissions,Subscribers,device_os,device_os_version,release_date,mobile_browser
15864,samsung_gt_n7000_ver1_subuaxxkkarom,samsung_gt_n7000_ver1,Samsung,GT-N7000,Galaxy Note,16,16,GooglePlay,1,0,0,0,1,1,1,Android,2.3,2011_december,Android Webkit
15868,sonyericsson_lt18i_ver1_subuai,sonyericsson_lt18i_ver1,SonyEricsson,LT18i,Xperia Arc,NULL,NULL,NULL,4946,0,0,0,4946,0,0,Android,2.3,2011_september,Android Webkit
15868,sonyericsson_lt18i_ver1_subuai,sonyericsson_lt18i_ver1,SonyEricsson,LT18i,Xperia Arc,16,NULL,GooglePlay,2,0,0,0,2,0,0,Android,2.3,2011_september,Android Webkit
15868,sonyericsson_lt18i_ver1_subuai,sonyericsson_lt18i_ver1,SonyEricsson,LT18i,Xperia Arc,11,NULL,WAPPIN,1,0,0,0,1,1,0,Android,2.3,2011_september,Android Webkit
15868,sonyericsson_lt18i_ver1_subuai,sonyericsson_lt18i_ver1,SonyEricsson,LT18i,Xperia Arc,3,3,CLICKTAG,152,0,0,0,152,152,152,Android,2.3,2011_september,Android Webkit
15868,sonyericsson_lt18i_ver1_subuai,sonyericsson_lt18i_ver1,SonyEricsson,LT18i,Xperia Arc,3,NULL,CLICKTAG,2097,0,0,0,2097,0,0,Android,2.3,2011_september,Android Webkit
15876,samsung_gt_p6200_ver1,generic_android_ver3_2,Samsung,GT-P6200,GALAXY Tab 7.0 Plus,NULL,NULL,NULL,1,0,0,0,1,0,0,Android,3.2,2012_february,Android Webkit
15876,samsung_gt_p6200_ver1,generic_android_ver3_2,Samsung,GT-P6200,GALAXY Tab 7.0 Plus,10,NULL,LINKPIN,17,0,0,0,17,4,0,Android,3.2,2012_february,Android Webkit
15876,samsung_gt_p6200_ver1,generic_android_ver3_2,Samsung,GT-P6200,GALAXY Tab 7.0 Plus,11,10,WAPPIN>LINKPIN,2,0,0,0,2,2,2,Android,3.2,2012_february,Android Webkit
15876,samsung_gt_p6200_ver1,generic_android_ver3_2,Samsung,GT-P6200,GALAXY Tab 7.0 Plus,10,10,LINKPIN,1,0,0,0,1,1,1,Android,3.2,2012_february,Android Webkit
15876,samsung_gt_p6200_ver1,generic_android_ver3_2,Samsung,GT-P6200,GALAXY Tab 7.0 Plus,11,NULL,WAPPIN,526,0,0,0,526,17,0,Android,3.2,2012_february,Android Webkit
15876,samsung_gt_p6200_ver1,generic_android_ver3_2,Samsung,GT-P6200,GALAXY Tab 7.0 Plus,16,NULL,GooglePlay,223,0,0,0,223,0,0,Android,3.2,2012_february,Android Webkit
15876,samsung_gt_p6200_ver1,generic_android_ver3_2,Samsung,GT-P6200,GALAXY Tab 7.0 Plus,11,11,WAPPIN,2,0,0,0,2,2,2,Android,3.2,2012_february,Android Webkit
15876,samsung_gt_p6200_ver1,generic_android_ver3_2,Samsung,GT-P6200,GALAXY Tab 7.0 Plus,16,16,GooglePlay,3,0,0,0,3,3,3,Android,3.2,2012_february,Android Webkit
15877,samsung_gt_p6800_ver1,generic_android_ver3_2,Samsung,GT-P6800,Galaxy Tab 7.7,10,NULL,LINKPIN,1,0,0,0,1,0,0,Android,3.2,2012_february,Android Webkit
15877,samsung_gt_p6800_ver1,generic_android_ver3_2,Samsung,GT-P6800,Galaxy Tab 7.7,11,11,WAPPIN,2,0,0,0,2,2,2,Android,3.2,2012_february,Android Webkit
15877,samsung_gt_p6800_ver1,generic_android_ver3_2,Samsung,GT-P6800,Galaxy Tab 7.7,11,NULL,WAPPIN,157,0,0,0,157,8,0,Android,3.2,2012_february,Android Webkit
15877,samsung_gt_p6800_ver1,generic_android_ver3_2,Samsung,GT-P6800,Galaxy Tab 7.7,16,NULL,GooglePlay,55,0,0,0,55,0,0,Android,3.2,2012_february,Android Webkit
15877,samsung_gt_p6800_ver1,generic_android_ver3_2,Samsung,GT-P6800,Galaxy Tab 7.7,16,16,GooglePlay,2,0,0,0,2,2,2,Android,3.2,2012_february,Android Webkit
15882,samsung_sgh_i717_ver1,samsung_gt_n7000_ver1,Samsung,SGH-i717,Galaxy Note,16,NULL,GooglePlay,2,0,0,0,2,0,0,Android,2.3,2011_december,Android Webkit
15882,samsung_sgh_i717_ver1,samsung_gt_n7000_ver1,Samsung,SGH-i717,Galaxy Note,16,16,GooglePlay,1,0,0,0,1,1,1,Android,2.3,2011_december,Android Webkit
15882,samsung_sgh_i717_ver1,samsung_gt_n7000_ver1,Samsung,SGH-i717,Galaxy Note,11,NULL,WAPPIN,4,0,0,0,4,0,0,Android,2.3,2011_december,Android Webkit
15885,blackberry9380_ver1,blackberry_generic_ver7,RIM,BlackBerry 9380,Blackberry 9380 Curve,3,NULL,CLICKTAG,3,0,0,0,3,0,0,RIM OS,7,2012_february,BlackBerry
15885,blackberry9380_ver1,blackberry_generic_ver7,RIM,BlackBerry 9380,Blackberry 9380 Curve,NULL,NULL,NULL,14,0,0,0,14,0,0,RIM OS,7,2012_february,BlackBerry
15886,blackberry9790_ver1,blackberry_generic_ver7,RIM,BlackBerry 9790,BlackBerry Bold 9790,NULL,NULL,NULL,33,0,0,0,33,0,0,RIM OS,7,2012_february,BlackBerry
15886,blackberry9790_ver1,blackberry_generic_ver7,RIM,BlackBerry 9790,BlackBerry Bold 9790,3,NULL,CLICKTAG,3,0,0,0,3,0,0,RIM OS,7,2012_february,BlackBerry
15887,lg_p920_ver1_suban23_subua20a,lg_p920_ver1_suban23,LG,P920,Optimus 3D,11,NULL,WAPPIN,2,0,0,0,2,0,0,Android,2.3,2011_april,Android Webkit
15889,samsung_gt_p7300_ver1_suban32,samsung_gt_p7300_ver1,Samsung,GT-P7300,Galaxy Tab 8.9,10,NULL,LINKPIN,1,0,0,0,1,0,0,Android,3.2,2011_december,Android Webkit
15889,samsung_gt_p7300_ver1_suban32,samsung_gt_p7300_ver1,Samsung,GT-P7300,Galaxy Tab 8.9,11,NULL,WAPPIN,43,0,0,0,43,2,0,Android,3.2,2011_december,Android Webkit
15889,samsung_gt_p7300_ver1_suban32,samsung_gt_p7300_ver1,Samsung,GT-P7300,Galaxy Tab 8.9,16,NULL,GooglePlay,17,0,0,0,17,0,0,Android,3.2,2011_december,Android Webkit
15905,nokia_n8_00_ver1_suboldstyleua,nokia_n8_00_ver1,Nokia,N8-00,N8,3,NULL,CLICKTAG,7,0,0,0,7,0,0,Symbian OS,S3,2010_april,Nokia BrowserNG
15918,htc_sensation_ver1_subuaz710a_submacspoof,htc_sensation_ver1_subuaz710a,HTC,Sensation Z710a,Sensation,NULL,NULL,NULL,445,0,0,0,445,0,0,Android,2.3,2012_february,Android Webkit
15918,htc_sensation_ver1_subuaz710a_submacspoof,htc_sensation_ver1_subuaz710a,HTC,Sensation Z710a,Sensation,3,NULL,CLICKTAG,130,0,0,0,130,0,0,Android,2.3,2012_february,Android Webkit
15919,sonyericsson_wt19i_ver1,generic_android_ver2_3,SonyEricsson,WT19i,Live,16,NULL,GooglePlay,19,0,0,0,19,0,0,Android,2.3,2012_february,Android Webkit
15919,sonyericsson_wt19i_ver1,generic_android_ver2_3,SonyEricsson,WT19i,Live,11,NULL,WAPPIN,68,0,0,0,68,4,0,Android,2.3,2012_february,Android Webkit
15919,sonyericsson_wt19i_ver1,generic_android_ver2_3,SonyEricsson,WT19i,Live,10,NULL,LINKPIN,3,0,0,0,3,0,0,Android,2.3,2012_february,Android Webkit
15919,sonyericsson_wt19i_ver1,generic_android_ver2_3,SonyEricsson,WT19i,Live,10,10,LINKPIN,1,0,0,0,1,1,1,Android,2.3,2012_february,Android Webkit
15922,samsung_gt_i8150_ver1,generic_android_ver2_3,Samsung,GT-I8150,,16,NULL,GooglePlay,1,0,0,0,1,0,0,Android,2.3,2012_february,Android Webkit
15922,samsung_gt_i8150_ver1,generic_android_ver2_3,Samsung,GT-I8150,,11,NULL,WAPPIN,7,0,0,0,7,0,0,Android,2.3,2012_february,Android Webkit
15922,samsung_gt_i8150_ver1,generic_android_ver2_3,Samsung,GT-I8150,,10,NULL,LINKPIN,1,0,0,0,1,0,0,Android,2.3,2012_february,Android Webkit
15927,sonyericsson_st17i_ver1,generic_android_ver2_3,SonyEricsson,SK17i,,11,16,WAPPIN>GooglePlay,1,0,0,0,1,1,1,Android,2.3,2012_february,Android Webkit
15927,sonyericsson_st17i_ver1,generic_android_ver2_3,SonyEricsson,SK17i,,11,5,WAPPIN>SMS_WAP,2,0,0,0,2,2,2,Android,2.3,2012_february,Android Webkit
15927,sonyericsson_st17i_ver1,generic_android_ver2_3,SonyEricsson,SK17i,,10,NULL,LINKPIN,16,0,0,0,16,1,0,Android,2.3,2012_february,Android Webkit
15927,sonyericsson_st17i_ver1,generic_android_ver2_3,SonyEricsson,SK17i,,11,10,WAPPIN>LINKPIN,2,0,0,0,2,2,2,Android,2.3,2012_february,Android Webkit
15927,sonyericsson_st17i_ver1,generic_android_ver2_3,SonyEricsson,SK17i,,10,10,LINKPIN,2,0,0,0,2,2,2,Android,2.3,2012_february,Android Webkit
15927,sonyericsson_st17i_ver1,generic_android_ver2_3,SonyEricsson,SK17i,,10,16,LINKPIN>GooglePlay,1,0,0,0,1,1,1,Android,2.3,2012_february,Android Webkit
15927,sonyericsson_st17i_ver1,generic_android_ver2_3,SonyEricsson,SK17i,,16,NULL,GooglePlay,138,0,0,0,138,0,0,Android,2.3,2012_february,Android Webkit
15927,sonyericsson_st17i_ver1,generic_android_ver2_3,SonyEricsson,SK17i,,11,NULL,WAPPIN,290,0,0,0,290,9,0,Android,2.3,2012_february,Android Webkit
15927,sonyericsson_st17i_ver1,generic_android_ver2_3,SonyEricsson,SK17i,,16,16,GooglePlay,6,0,0,0,6,6,6,Android,2.3,2012_february,Android Webkit
15939,panasonic_p07c_ver1_suba,panasonic_p07c_ver1,Panasonic,P-07C,P-07C for DoCoMo,11,NULL,WAPPIN,1,0,0,0,1,0,0,Android,2.3.3,2010_November,Android Webkit
15942,samsung_gt_s5363_ver1,generic_android_ver2_3,Samsung,GT-S5363,,11,NULL,WAPPIN,1,0,0,0,1,0,0,Android,2.3,2012_february,Android Webkit
15945,coby_mid7024_ver1_suban23,coby_mid7024_ver1,Coby,MID7024,Kyros MID7024,11,NULL,WAPPIN,2,0,0,0,2,0,0,Android,2.3,2009_october,Android Webkit
15947,archos_80g9_ver1,generic_android_ver3_2,Archos,80 G9,,11,NULL,WAPPIN,1,0,0,0,1,0,0,Android,3.2,2011_february,Android Webkit
15947,archos_80g9_ver1,generic_android_ver3_2,Archos,80 G9,,16,NULL,GooglePlay,1,0,0,0,1,0,0,Android,3.2,2011_february,Android Webkit
15950,sonyericsson_lt18i_ver1_subuai_subuamodel,sonyericsson_lt18i_ver1_subuai,SonyEricsson,LT18i,Xperia Arc,3,3,CLICKTAG,11,0,0,0,11,11,11,Android,2.3,2011_september,Android Webkit
15950,sonyericsson_lt18i_ver1_subuai_subuamodel,sonyericsson_lt18i_ver1_subuai,SonyEricsson,LT18i,Xperia Arc,11,NULL,WAPPIN,6,0,0,0,6,0,0,Android,2.3,2011_september,Android Webkit
15950,sonyericsson_lt18i_ver1_subuai_subuamodel,sonyericsson_lt18i_ver1_subuai,SonyEricsson,LT18i,Xperia Arc,16,NULL,GooglePlay,2,0,0,0,2,0,0,Android,2.3,2011_september,Android Webkit
15950,sonyericsson_lt18i_ver1_subuai_subuamodel,sonyericsson_lt18i_ver1_subuai,SonyEricsson,LT18i,Xperia Arc,NULL,NULL,NULL,982,0,0,0,982,0,0,Android,2.3,2011_september,Android Webkit
15950,sonyericsson_lt18i_ver1_subuai_subuamodel,sonyericsson_lt18i_ver1_subuai,SonyEricsson,LT18i,Xperia Arc,3,NULL,CLICKTAG,700,0,0,0,700,0,0,Android,2.3,2011_september,Android Webkit
15953,nokia_e72_ver1_subuae72,nokia_e72_ver1,Nokia,E72,,NULL,NULL,NULL,1,0,0,0,1,0,0,Symbian OS,9.3,2009_june,Safari
15957,samsung_gt_i9100_ver1_suban40,samsung_gt_i9100_ver1,Samsung,GT-I9100,Galaxy S II,3,NULL,CLICKTAG,37,0,0,0,37,0,0,Android,4,2012_february,Android Webkit
15957,samsung_gt_i9100_ver1_suban40,samsung_gt_i9100_ver1,Samsung,GT-I9100,Galaxy S II,NULL,NULL,NULL,157,0,0,0,157,0,0,Android,4,2012_february,Android Webkit
15957,samsung_gt_i9100_ver1_suban40,samsung_gt_i9100_ver1,Samsung,GT-I9100,Galaxy S II,16,NULL,GooglePlay,1,0,0,0,1,0,0,Android,4,2012_february,Android Webkit
15958,htc_ville_ver1,generic_android_ver4,HTC,Ville,,16,NULL,GooglePlay,3,0,0,0,3,0,0,Android,4,2012_february,Android Webkit
15958,htc_ville_ver1,generic_android_ver4,HTC,Ville,,11,NULL,WAPPIN,5,0,0,0,5,0,0,Android,4,2012_february,Android Webkit
15959,samsung_gt_s6102_ver1,generic_android_ver2_3,Samsung,GT-S6102,,11,10,WAPPIN>LINKPIN,17,0,0,0,17,17,17,Android,2.3,2012_february,Android Webkit
15959,samsung_gt_s6102_ver1,generic_android_ver2_3,Samsung,GT-S6102,,11,16,WAPPIN>GooglePlay,18,0,0,0,18,18,18,Android,2.3,2012_february,Android Webkit
15959,samsung_gt_s6102_ver1,generic_android_ver2_3,Samsung,GT-S6102,,10,NULL,LINKPIN,405,0,0,0,405,76,0,Android,2.3,2012_february,Android Webkit
15959,samsung_gt_s6102_ver1,generic_android_ver2_3,Samsung,GT-S6102,,11,5,WAPPIN>SMS_WAP,8,0,0,0,8,8,8,Android,2.3,2012_february,Android Webkit
15959,samsung_gt_s6102_ver1,generic_android_ver2_3,Samsung,GT-S6102,,11,11,WAPPIN,36,0,0,0,36,36,36,Android,2.3,2012_february,Android Webkit
15959,samsung_gt_s6102_ver1,generic_android_ver2_3,Samsung,GT-S6102,,10,10,LINKPIN,11,0,0,0,11,11,11,Android,2.3,2012_february,Android Webkit
15959,samsung_gt_s6102_ver1,generic_android_ver2_3,Samsung,GT-S6102,,10,16,LINKPIN>GooglePlay,1,0,0,0,1,1,1,Android,2.3,2012_february,Android Webkit
15959,samsung_gt_s6102_ver1,generic_android_ver2_3,Samsung,GT-S6102,,16,NULL,GooglePlay,3614,0,0,0,3614,3,0,Android,2.3,2012_february,Android Webkit
15959,samsung_gt_s6102_ver1,generic_android_ver2_3,Samsung,GT-S6102,,NULL,NULL,NULL,7,0,0,0,7,0,0,Android,2.3,2012_february,Android Webkit
15959,samsung_gt_s6102_ver1,generic_android_ver2_3,Samsung,GT-S6102,,11,NULL,WAPPIN,8627,0,0,0,8627,340,0,Android,2.3,2012_february,Android Webkit
15959,samsung_gt_s6102_ver1,generic_android_ver2_3,Samsung,GT-S6102,,16,16,GooglePlay,109,0,0,0,109,109,109,Android,2.3,2012_february,Android Webkit
15961,lg_e400_ver1,generic_android_ver2_3,LG,E400,Optimus L3,NULL,NULL,NULL,222,0,0,0,222,0,0,Android,2.3,2012_february,Android Webkit
15961,lg_e400_ver1,generic_android_ver2_3,LG,E400,Optimus L3,3,3,CLICKTAG,7,0,0,0,7,7,7,Android,2.3,2012_february,Android Webkit
15961,lg_e400_ver1,generic_android_ver2_3,LG,E400,Optimus L3,3,NULL,CLICKTAG,94,0,0,0,94,0,0,Android,2.3,2012_february,Android Webkit
15964,nokia_n500_ver1,nokia_generic_symbian_belle,Nokia,500,,NULL,NULL,NULL,948,0,0,0,948,0,0,Symbian OS,Belle,2012_february,Nokia BrowserNG
15964,nokia_n500_ver1,nokia_generic_symbian_belle,Nokia,500,,9,NULL,JAVA_APP,425,0,0,0,425,0,0,Symbian OS,Belle,2012_february,Nokia BrowserNG
15964,nokia_n500_ver1,nokia_generic_symbian_belle,Nokia,500,,9,9,JAVA_APP,42,0,0,0,42,42,42,Symbian OS,Belle,2012_february,Nokia BrowserNG
15965,coby_mid7010_ver1,generic_android_ver2_3,Coby,MID7010,Kyros MID7010,11,NULL,WAPPIN,1,0,0,0,1,0,0,Android,2.3,2010_November,Android Webkit
15972,motorola_droid_razr_ver1,generic_android_ver2_3,Motorola,Razr,Droid Razr 4G,10,NULL,LINKPIN,1,0,0,0,1,0,0,Android,2.3,2010_November,Android Webkit
15972,motorola_droid_razr_ver1,generic_android_ver2_3,Motorola,Razr,Droid Razr 4G,11,11,WAPPIN,1,0,0,0,1,1,1,Android,2.3,2010_November,Android Webkit
15982,apple_ipad_ver1_sub5_subu,apple_ipad_ver1_sub5,Apple,iPad,,10,NULL,LINKPIN,1,0,0,0,1,0,0,iPhone OS,5,2011_july,Safari
15982,apple_ipad_ver1_sub5_subu,apple_ipad_ver1_sub5,Apple,iPad,,11,NULL,WAPPIN,71,0,0,0,71,0,0,iPhone OS,5,2011_july,Safari
15984,nokia_e7_00_ver1_subua53,nokia_e7_00_ver1,Nokia,E7-00,,NULL,NULL,NULL,848,0,0,0,848,0,0,Symbian OS,S3,2010_september,Nokia Browser
15984,nokia_e7_00_ver1_subua53,nokia_e7_00_ver1,Nokia,E7-00,,9,9,JAVA_APP,34,0,0,0,34,34,34,Symbian OS,S3,2010_september,Nokia Browser
15984,nokia_e7_00_ver1_subua53,nokia_e7_00_ver1,Nokia,E7-00,,9,NULL,JAVA_APP,361,0,0,0,361,0,0,Symbian OS,S3,2010_september,Nokia Browser
15989,sony_playstation_vita_ver1,generic_xhtml,Sony,PlayStation Vita,,3,NULL,CLICKTAG,1,0,0,0,1,0,0,,,2011_november,WebKit/Android
16003,mozilla_ver5,generic_web_browser,generic web browser,,,NULL,NULL,NULL,4,0,0,0,4,0,0,,,1994_january,
16005,firefox_1,firefox,firefox,1,,NULL,NULL,NULL,2,0,0,0,2,0,0,,,1994_january,
16006,firefox_2,firefox,firefox,2,,NULL,NULL,NULL,4,0,0,0,4,0,0,,,1994_january,
16006,firefox_2,firefox,firefox,2,,3,NULL,CLICKTAG,1,0,0,0,1,0,0,,,1994_january,
16007,firefox_3,firefox,firefox,3,,3,NULL,CLICKTAG,42,0,0,0,42,0,0,,,1994_january,
16007,firefox_3,firefox,firefox,3,,NULL,NULL,NULL,142,0,0,0,142,0,0,,,1994_january,
16008,firefox_3_5,firefox,firefox,3.5,,NULL,NULL,NULL,47,0,0,0,47,0,0,,,1994_january,
16008,firefox_3_5,firefox,firefox,3.5,,3,NULL,CLICKTAG,18,0,0,0,18,0,0,,,1994_january,
16009,firefox_4_0,firefox,firefox,4,,11,NULL,WAPPIN,4,0,0,0,4,0,0,,,1994_january,
16009,firefox_4_0,firefox,firefox,4,,NULL,NULL,NULL,64,0,0,0,64,0,0,,,1994_january,
16009,firefox_4_0,firefox,firefox,4,,3,NULL,CLICKTAG,24,0,0,0,24,0,0,,,1994_january,
16010,firefox_5_0,firefox,firefox,5,,3,NULL,CLICKTAG,18,0,0,0,18,0,0,,,1994_january,
16010,firefox_5_0,firefox,firefox,5,,NULL,NULL,NULL,51,0,0,0,51,0,0,,,1994_january,
16011,firefox_6_0,firefox,firefox,6,,3,NULL,CLICKTAG,38,0,0,0,38,0,0,,,1994_january,
16011,firefox_6_0,firefox,firefox,6,,NULL,NULL,NULL,76,0,0,0,76,0,0,,,1994_january,
16012,firefox_7_0,firefox,firefox,7,,NULL,NULL,NULL,27,0,0,0,27,0,0,,,1994_january,
16012,firefox_7_0,firefox,firefox,7,,3,NULL,CLICKTAG,11,0,0,0,11,0,0,,,1994_january,
16017,opera_7,opera,opera,7,,NULL,NULL,NULL,1,0,0,0,1,0,0,,,1994_january,
16021,opera_9,opera,opera,9,,NULL,NULL,NULL,80,0,0,0,80,0,0,,,1994_january,
16021,opera_9,opera,opera,9,,3,NULL,CLICKTAG,23,0,0,0,23,0,0,,,1994_january,
16021,opera_9,opera,opera,9,,3,3,CLICKTAG,1,0,0,0,1,1,1,,,1994_january,
16023,opera_10,opera,opera,10,,11,NULL,WAPPIN,30,0,0,0,30,0,0,,,1994_january,
16031,safari_525_mac_osx,safari_525,safari,525,,NULL,NULL,NULL,3,0,0,0,3,0,0,,,1994_january,
16032,safari_525_win,safari_525,safari,525,,3,NULL,CLICKTAG,1,0,0,0,1,0,0,,,1994_january,
16032,safari_525_win,safari_525,safari,525,,NULL,NULL,NULL,1,0,0,0,1,0,0,,,1994_january,
16033,safari_530_mac_osx,safari_530,safari,530,,3,3,CLICKTAG,1,0,0,0,1,1,1,,,1994_january,
16033,safari_530_mac_osx,safari_530,safari,530,,3,NULL,CLICKTAG,19,0,0,0,19,0,0,,,1994_january,
16033,safari_530_mac_osx,safari_530,safari,530,,NULL,NULL,NULL,82,0,0,0,82,0,0,,,1994_january,
16033,safari_530_mac_osx,safari_530,safari,530,,11,NULL,WAPPIN,1,0,0,0,1,0,0,,,1994_january,
16034,safari_530_win,safari_530,safari,530,,NULL,NULL,NULL,1,0,0,0,1,0,0,,,1994_january,
16037,msie_5,msie,internet explorer,5,,3,NULL,CLICKTAG,1,0,0,0,1,0,0,,,1994_january,
16039,msie_6,msie,internet explorer,6,,11,NULL,WAPPIN,2,0,0,0,2,0,0,,,1994_january,
16039,msie_6,msie,internet explorer,6,,3,NULL,CLICKTAG,26,0,0,0,26,0,0,,,1994_january,
16039,msie_6,msie,internet explorer,6,,NULL,NULL,NULL,54,0,0,0,54,0,0,,,1994_january,
16040,msie_7,msie,internet explorer,7,,NULL,NULL,NULL,54,0,0,0,54,0,0,,,1994_january,
16040,msie_7,msie,internet explorer,7,,3,NULL,CLICKTAG,10,0,0,0,10,0,0,,,1994_january,
16041,msie_8,msie,internet explorer,8,,NULL,NULL,NULL,607,0,0,0,607,0,0,,,1994_january,
16041,msie_8,msie,internet explorer,8,,3,NULL,CLICKTAG,183,0,0,0,183,0,0,,,1994_january,
16042,msie_9,msie,internet explorer,9,,3,NULL,CLICKTAG,182,0,0,0,182,0,0,,,1994_january,
16042,msie_9,msie,internet explorer,9,,NULL,NULL,NULL,582,0,0,0,582,0,0,,,1994_january,
16044,google_chrome_0,google_chrome,chrome,0,,NULL,NULL,NULL,1,0,0,0,1,0,0,,,1994_january,
16044,google_chrome_0,google_chrome,chrome,0,,3,NULL,CLICKTAG,1,0,0,0,1,0,0,,,1994_january,
16047,google_chrome_3,google_chrome,chrome,3,,3,NULL,CLICKTAG,5,0,0,0,5,0,0,,,1994_january,
16047,google_chrome_3,google_chrome,chrome,3,,NULL,NULL,NULL,17,0,0,0,17,0,0,,,1994_january,
16048,google_chrome_4,google_chrome,chrome,4,,NULL,NULL,NULL,18,0,0,0,18,0,0,,,1994_january,
16048,google_chrome_4,google_chrome,chrome,4,,3,NULL,CLICKTAG,7,0,0,0,7,0,0,,,1994_january,
16049,google_chrome_5,google_chrome,chrome,5,,3,NULL,CLICKTAG,20,0,0,0,20,0,0,,,1994_january,
16049,google_chrome_5,google_chrome,chrome,5,,NULL,NULL,NULL,28,0,0,0,28,0,0,,,1994_january,
16050,google_chrome_6,google_chrome,chrome,6,,3,NULL,CLICKTAG,8,0,0,0,8,0,0,,,1994_january,
16050,google_chrome_6,google_chrome,chrome,6,,NULL,NULL,NULL,27,0,0,0,27,0,0,,,1994_january,
16051,google_chrome_7,google_chrome,chrome,7,,NULL,NULL,NULL,10,0,0,0,10,0,0,,,1994_january,
16051,google_chrome_7,google_chrome,chrome,7,,3,NULL,CLICKTAG,3,0,0,0,3,0,0,,,1994_january,
16052,google_chrome_8,google_chrome,chrome,8,,3,NULL,CLICKTAG,11,0,0,0,11,0,0,,,1994_january,
16052,google_chrome_8,google_chrome,chrome,8,,NULL,NULL,NULL,24,0,0,0,24,0,0,,,1994_january,
16053,google_chrome_9,google_chrome,chrome,9,,NULL,NULL,NULL,2,0,0,0,2,0,0,,,1994_january,
16053,google_chrome_9,google_chrome,chrome,9,,3,NULL,CLICKTAG,1,0,0,0,1,0,0,,,1994_january,
16063,google_chrome_19,google_chrome,chrome,19,,NULL,NULL,NULL,1377,0,0,0,1377,0,0,,,1994_january,
16063,google_chrome_19,google_chrome,chrome,19,,11,NULL,WAPPIN,2,0,0,0,2,1,0,,,1994_january,
16063,google_chrome_19,google_chrome,chrome,19,,3,3,CLICKTAG,19,0,0,0,19,19,19,,,1994_january,
16063,google_chrome_19,google_chrome,chrome,19,,16,NULL,GooglePlay,2,0,0,0,2,0,0,,,1994_january,
16063,google_chrome_19,google_chrome,chrome,19,,3,NULL,CLICKTAG,499,0,0,0,499,0,0,,,1994_january,
16064,google_chrome_20,google_chrome,chrome,20,,NULL,NULL,NULL,1676,0,0,0,1676,0,0,,,1994_january,
16064,google_chrome_20,google_chrome,chrome,20,,3,NULL,CLICKTAG,524,0,0,0,524,0,0,,,1994_january,
16069,firefox_8_0,firefox,firefox,8,,11,NULL,WAPPIN,1,0,0,0,1,0,0,,,1994_january,
16069,firefox_8_0,firefox,firefox,8,,NULL,NULL,NULL,37,0,0,0,37,0,0,,,1994_january,
16069,firefox_8_0,firefox,firefox,8,,3,NULL,CLICKTAG,17,0,0,0,17,0,0,,,1994_january,
16070,firefox_9_0,firefox,firefox,9,,NULL,NULL,NULL,63,0,0,0,63,0,0,,,1994_january,
16070,firefox_9_0,firefox,firefox,9,,3,NULL,CLICKTAG,15,0,0,0,15,0,0,,,1994_january,
16073,asus_eee_pad_tf101_ver1_suban40,asus_eee_pad_tf101_ver1,Asus,Eee Pad Transformer TF101,,16,NULL,GooglePlay,13,0,0,0,13,0,0,Android,4,2011_april,Android Webkit
16073,asus_eee_pad_tf101_ver1_suban40,asus_eee_pad_tf101_ver1,Asus,Eee Pad Transformer TF101,,11,NULL,WAPPIN,29,0,0,0,29,0,0,Android,4,2011_april,Android Webkit
16076,samsung_gt_i9100p_ver1,samsung_gt_i9100_ver1,Samsung,GT-I9100P,Galaxy S II NFC,NULL,NULL,NULL,2,0,0,0,2,0,0,Android,2.3,2012_february,Android Webkit
16078,samsung_gt_b5512_ver1,generic_android_ver2_3,Samsung,GT-B5512,,10,NULL,LINKPIN,1,0,0,0,1,0,0,Android,2.3,2012_february,Android Webkit
16078,samsung_gt_b5512_ver1,generic_android_ver2_3,Samsung,GT-B5512,,10,10,LINKPIN,1,0,0,0,1,1,1,Android,2.3,2012_february,Android Webkit
16078,samsung_gt_b5512_ver1,generic_android_ver2_3,Samsung,GT-B5512,,10,16,LINKPIN>GooglePlay,1,0,0,0,1,1,1,Android,2.3,2012_february,Android Webkit
16078,samsung_gt_b5512_ver1,generic_android_ver2_3,Samsung,GT-B5512,,16,NULL,GooglePlay,31,0,0,0,31,0,0,Android,2.3,2012_february,Android Webkit
16078,samsung_gt_b5512_ver1,generic_android_ver2_3,Samsung,GT-B5512,,11,NULL,WAPPIN,88,0,0,0,88,1,0,Android,2.3,2012_february,Android Webkit
16078,samsung_gt_b5512_ver1,generic_android_ver2_3,Samsung,GT-B5512,,16,16,GooglePlay,1,0,0,0,1,1,1,Android,2.3,2012_february,Android Webkit
16082,panasonic_dl1_ver1,generic_android_ver2_3,Panasonic,dL1,Eluga,11,NULL,WAPPIN,2,0,0,0,2,0,0,Android,2.3,2012_march,Android Webkit
16082,panasonic_dl1_ver1,generic_android_ver2_3,Panasonic,dL1,Eluga,10,NULL,LINKPIN,1,0,0,0,1,0,0,Android,2.3,2012_march,Android Webkit
16082,panasonic_dl1_ver1,generic_android_ver2_3,Panasonic,dL1,Eluga,16,NULL,GooglePlay,1,0,0,0,1,0,0,Android,2.3,2012_march,Android Webkit
16083,samsung_gt_s7500_ver1,generic_android_ver2_3,Samsung,GT-S7500,Galaxy Ace Plus,11,NULL,WAPPIN,1,0,0,0,1,0,0,Android,2.3,2012_march,Android Webkit
